t_s,h_km,V_mps,gamma_deg,m_kg,phase
66.15447423229054,15.31488926790189,857.1226265351216,37.79572195652489,331353.0251607569,pitch-over
66.2044782164689,15.341169360450468,857.7947072825264,37.80728670492001,331225.5504773065,pitch-over
66.25448220064726,15.367476896374486,858.4674070593408,37.81882613722204,331098.07579385606,pitch-over
66.3044861848256,15.393811889331788,859.1407260920203,37.830340279466114,330970.6011104057,pitch-over
66.35449016900395,15.420174352990463,859.814664607506,37.84182915768158,330843.12642695534,pitch-over
66.40449415318231,15.44656430102233,860.4892228332249,37.85329279789183,330715.6517435049,pitch-over
66.45449813736067,15.472981747104786,861.1644009970894,37.8647312261142,330588.1770600545,pitch-over
66.50450212153902,15.499426704920829,861.8401993274964,37.87614446835983,330460.70237660414,pitch-over
66.55450610571737,15.525899188160896,862.5166180533284,37.887532550633544,330333.2276931537,pitch-over
66.60451008989571,15.552399210520088,863.193657403952,37.89889549893373,330205.75300970336,pitch-over
66.65451407407407,15.57892678569816,863.8713176092182,37.910233339252265,330078.27832625294,pitch-over
66.70451805825243,15.605481927401387,864.5495988994619,37.9215460975743,329950.8036428025,pitch-over
66.75452204243078,15.63206464934349,865.2285015055018,37.93283379987822,329823.32895935216,pitch-over
66.80452602660912,15.658674965240062,865.9080256586401,37.9440964721355,329695.8542759018,pitch-over
66.85453001078749,15.685312888818792,866.5881715906628,37.95533414031061,329568.3795924514,pitch-over
66.90453399496585,15.711978433804587,867.2689395338383,37.96654683036083,329440.90490900096,pitch-over
66.95453797914419,15.738671613936312,867.9503297209175,37.9777345682362,329313.43022555055,pitch-over
67.00454196332254,15.76539244295191,868.6323423851348,37.98889737987942,329185.9555421002,pitch-over
67.0545459475009,15.792140934601425,869.3149777602068,38.00003529122566,329058.48085864977,pitch-over
67.10454993167926,15.818917102634908,869.9982360803316,38.0111483282025,328931.00617519935,pitch-over
67.1545539158576,15.84572096081078,870.6821175801892,38.02223651672982,328803.531491749,pitch-over
67.20455790003595,15.872552522895857,871.3666224949422,38.03329988271964,328676.0568082986,pitch-over
67.25456188421431,15.899411802656017,872.0517510602341,38.04433845207608,328548.5821248482,pitch-over
67.30456586839267,15.926298813870178,872.7375035121897,38.05535225069519,328421.1074413978,pitch-over
67.35456985257102,15.953213570318185,873.4238800874147,38.066341304464856,328293.6327579474,pitch-over
67.40457383674936,15.980156085789204,874.1108810229962,38.07730563926474,328166.158074497,pitch-over
67.45457782092772,16.007126374073327,874.7985065565018,38.08824528096607,328038.6833910466,pitch-over
67.50458180510608,16.034124448969962,875.4867569259794,38.09916025543163,327911.2087075962,pitch-over
67.55458578928443,16.06115032428596,876.1756323699575,38.11005058851561,327783.7340241458,pitch-over
67.60458977346278,16.08820401382912,876.8651331274446,38.12091630606348,327656.25934069545,pitch-over
67.65459375764114,16.115285531417467,877.5552594379295,38.13175743391195,327528.78465724504,pitch-over
67.7045977418195,16.14239489087183,878.2460115413809,38.142573997888796,327401.3099737946,pitch-over
67.75460172599784,16.169532106018625,878.9373896782463,38.15336602381279,327273.8352903442,pitch-over
67.80460571017619,16.196697190695442,879.629394089454,38.164133537493576,327146.36060689384,pitch-over
67.85460969435455,16.22389015873894,880.3220250164109,38.17487656473164,327018.8859234434,pitch-over
67.90461367853291,16.251111023994163,881.0152827010032,38.185595131318074,326891.411239993,pitch-over
67.95461766271126,16.278359800312668,881.7091673855962,38.19628926303462,326763.93655654264,pitch-over
68.0046216468896,16.305636501550673,882.4036793130346,38.20695898565347,326636.4618730923,pitch-over
68.05462563106796,16.332941141570917,883.0988187266413,38.2176043249372,326508.98718964186,pitch-over
68.10462961524632,16.360273734242654,883.7945858702187,38.22822530663866,326381.51250619144,pitch-over
68.15463359942467,16.387634293437934,884.4909809880465,38.23882195650092,326254.037822741,pitch-over
68.20463758360302,16.415022833039053,885.1880043248842,38.24939430025711,326126.56313929067,pitch-over
68.25464156778138,16.442439366932028,885.8856561259689,38.25994236363036,325999.08845584025,pitch-over
68.30464555195974,16.46988390900567,886.5839366370166,38.27046617233369,325871.6137723898,pitch-over
68.35464953613808,16.497356473159975,887.28284610422,38.2809657520699,325744.13908893947,pitch-over
68.40465352031643,16.524857073296793,887.9823847742516,38.29144112853157,325616.6644054891,pitch-over
68.45465750449479,16.552385723327287,888.6825528942612,38.301892327400786,325489.1897220387,pitch-over
68.50466148867315,16.579942437163552,889.383350711876,38.31231937434924,325361.71503858827,pitch-over
68.5546654728515,16.607527228727005,890.0847784752012,38.322722295037984,325234.24035513785,pitch-over
68.60466945702984,16.63514011194557,890.78683643282,38.333101115117444,325106.7656716875,pitch-over
68.6546734412082,16.662781100751832,891.4895248337933,38.34345586022729,324979.2909882371,pitch-over
68.70467742538655,16.690450209081174,892.1928439276592,38.35378655599628,324851.8163047867,pitch-over
68.75468140956491,16.71814745088108,892.8967939644334,38.3640932280423,324724.3416213363,pitch-over
68.80468539374326,16.745872840098105,893.601375194609,38.374375901972186,324596.86693788593,pitch-over
68.8546893779216,16.773626390689984,894.3065878691566,38.38463460338162,324469.3922544355,pitch-over
68.90469336209996,16.80140811661817,895.0124322395245,38.39486935785516,324341.9175709851,pitch-over
68.95469734627832,16.829218031849713,895.7189085576376,38.40508019096595,324214.4428875347,pitch-over
69.00470133045667,16.857056150357238,896.4260170758981,38.415267128275836,324086.9682040843,pitch-over
69.05470531463502,16.884922486118974,897.133758047186,38.425430195335196,323959.49352063396,pitch-over
69.10470929881338,16.912817053122446,897.8421317248583,38.43556941768282,323832.01883718354,pitch-over
69.15471328299174,16.940739865357056,898.5511383627489,38.445684820845855,323704.5441537331,pitch-over
69.20471726717008,16.968690936817787,899.2607782151688,38.455776430339746,323577.06947028276,pitch-over
69.25472125134843,16.996670281508937,899.9710515369064,38.46584427166813,323449.59478683234,pitch-over
69.30472523552679,17.024677913437596,900.6819585832276,38.475888370322735,323322.1201033819,pitch-over
69.35472921970515,17.05271384661738,901.3934996098744,38.485908751783334,323194.64541993156,pitch-over
69.4047332038835,17.08077809506934,902.1056748730665,38.49590544151761,323067.17073648114,pitch-over
69.45473718806184,17.108870672819204,902.8184846295011,38.50587846498115,322939.6960530308,pitch-over
69.5047411722402,17.136991593897342,903.5319291363519,38.51582784761729,322812.22136958037,pitch-over
69.55474515641856,17.16514087234065,904.2460086512702,38.52575361485708,322684.74668612995,pitch-over
69.60474914059691,17.1933185221944,904.9607234323837,38.53565579211919,322557.2720026796,pitch-over
69.65475312477525,17.221524557506665,905.6760737382982,38.54553440480981,322429.79731922917,pitch-over
69.70475710895361,17.249758992331103,906.3920598280966,38.55538947832263,322302.32263577875,pitch-over
69.75476109313198,17.27802184072975,907.1086819613384,38.56522103803872,322174.8479523284,pitch-over
69.80476507731032,17.306313116769307,907.8259403980611,38.5750291093264,322047.373268878,pitch-over
69.85476906148867,17.334632834522054,908.5438353987789,38.584813717541294,321919.8985854276,pitch-over
69.90477304566703,17.36298100806493,909.262367224484,38.594574888026145,321792.4239019772,pitch-over
69.95477702984539,17.3913576514842,909.9815361366459,38.60431264611077,321664.9492185268,pitch-over
70.00478101402373,17.419762778867035,910.701342397211,38.614027017112,321537.4745350764,pitch-over
70.05478499820208,17.448196404311805,911.4217862686039,38.62371802633358,321409.999851626,pitch-over
70.10478898238044,17.4766585419178,912.1428680137271,38.63338569906613,321282.52516817563,pitch-over
70.1547929665588,17.50514920579456,912.8645878959597,38.64303006058702,321155.0504847252,pitch-over
70.20479695073715,17.533668410055338,913.5869461791597,38.65265113616038,321027.5758012748,pitch-over
70.2548009349155,17.562216168816203,914.309943127662,38.662248951036915,320900.10111782444,pitch-over
70.30480491909385,17.590792496207172,915.0335790062807,38.671823530453906,320772.626434374,pitch-over
70.35480890327221,17.619397406353617,915.7578540803067,38.68137489963519,320645.1517509236,pitch-over
70.40481288745056,17.648030913395807,916.4827686155097,38.69090308379093,320517.67706747324,pitch-over
70.4548168716289,17.676693031474947,917.2083228781372,38.70040810811768,320390.2023840229,pitch-over
70.50482085580727,17.70538377474062,917.934517134916,38.70988999779831,320262.72770057246,pitch-over
70.55482483998563,17.734103157344276,918.6613516530504,38.71934877800183,320135.25301712204,pitch-over
70.60482882416397,17.76285119344946,919.3888267002233,38.728784473883465,320007.7783336716,pitch-over
70.65483280834232,17.791627897220664,920.1169425445971,38.73819711058446,319880.30365022126,pitch-over
70.70483679252068,17.82043328282796,920.8456994548126,38.74758671323211,319752.82896677084,pitch-over
70.75484077669904,17.849267364450732,921.5750976999893,38.7569533069396,319625.3542833204,pitch-over
70.80484476087739,17.878130156272093,922.3051375497262,38.76629691680604,319497.87959987007,pitch-over
70.85484874505573,17.907021672480738,923.0358192741012,38.775617567916306,319370.4049164197,pitch-over
70.90485272923408,17.935941927272825,923.767143143672,38.784915285341036,319242.9302329693,pitch-over
70.95485671341244,17.964890934848228,924.499109429476,38.79419009413655,319115.45554951887,pitch-over
71.0048606975908,17.993868709414265,925.2317184030297,38.80344201934477,318987.98086606845,pitch-over
71.05486468176915,18.02287526518293,925.9649703363295,38.81267108599316,318860.5061826181,pitch-over
71.10486866594749,18.051910616374574,926.6988655018525,38.82187731909467,318733.03149916773,pitch-over
71.15487265012585,18.080974777210503,927.4334041725558,38.831060743647676,318605.5568157173,pitch-over
71.20487663430421,18.110067761924117,928.1685866218764,38.840221384635896,318478.0821322669,pitch-over
71.25488061848256,18.13918958474882,928.9044131237321,38.849359267028376,318350.60744881653,pitch-over
71.3048846026609,18.168340259927326,929.6408839525218,38.85847441577938,318223.1327653661,pitch-over
71.35488858683927,18.197519801707006,930.3779993831254,38.86756685582835,318095.6580819157,pitch-over
71.40489257101763,18.22672822434269,931.1157596909034,38.876636612099816,317968.1833984653,pitch-over
71.45489655519597,18.25596554209199,931.8541651516978,38.885683709503375,317840.7087150149,pitch-over
71.50490053937432,18.285231769221834,932.5932160418325,38.89470817293362,317713.23403156456,pitch-over
71.55490452355268,18.314526920001953,933.3329126381134,38.903710027270094,317585.75934811414,pitch-over
71.60490850773104,18.34385100870859,934.0732552178276,38.912689297377185,317458.2846646637,pitch-over
71.65491249190939,18.373204049626366,934.8142440587447,38.9216460081041,317330.80998121336,pitch-over
71.70491647608773,18.402586057043635,935.5558794391173,38.93058018428482,317203.33529776294,pitch-over
71.75492046026609,18.431997045253404,936.2981616376803,38.93949185073803,317075.8606143125,pitch-over
71.80492444444445,18.46143702855613,937.0410909336513,38.94838103226702,316948.3859308621,pitch-over
71.8549284286228,18.490906021257864,937.784667606731,38.95724775365972,316820.91124741174,pitch-over
71.90493241280114,18.520404037672094,938.5288919371042,38.96609203968857,316693.4365639614,pitch-over
71.9549363969795,18.54993109211512,939.2737642054387,38.97491391511045,316565.96188051096,pitch-over
72.00494038115787,18.579487198910677,940.0192846928868,38.983713404666716,316438.48719706055,pitch-over
72.05494436533621,18.609072372389026,940.7654536810842,38.99249053308304,316311.0125136102,pitch-over
72.10494834951456,18.638686626882293,941.5122714521517,39.00124532506947,316183.53783015977,pitch-over
72.15495233369292,18.668329976734704,942.259738288695,39.00997780532023,316056.06314670935,pitch-over
72.20495631787128,18.69800243629329,943.0078544738041,39.01868799851381,315928.58846325893,pitch-over
72.25496030204962,18.727704019908792,943.7566202910543,39.027375929312846,315801.11377980857,pitch-over
72.30496428622797,18.75743474194035,944.5060360245074,39.036041622364024,315673.6390963582,pitch-over
72.35496827040633,18.78719461675361,945.2561019587104,39.044685102298125,315546.1644129078,pitch-over
72.40497225458469,18.816983658716083,946.0068183786964,39.053306393729905,315418.6897294574,pitch-over
72.45497623876304,18.846801882206464,946.7581855699849,39.06190552125807,315291.215046007,pitch-over
72.50498022294138,18.876649301606232,947.5102038185827,39.07048250946521,315163.7403625566,pitch-over
72.55498420711974,18.906525931302458,948.2628734109836,39.07903738291778,315036.26567910623,pitch-over
72.6049881912981,18.936431785687805,949.0161946341684,39.08757016616599,314908.7909956558,pitch-over
72.65499217547645,18.96636687916145,949.7701677756055,39.09608088374381,314781.3163122054,pitch-over
72.7049961596548,18.99633122613188,950.524793123252,39.10456956016894,314653.84162875504,pitch-over
72.75500014383316,19.026324841005728,951.2800709655535,39.113036219942664,314526.3669453046,pitch-over
72.80500412801152,19.05634773820173,952.0360015914434,39.12148088754988,314398.8922618542,pitch-over
72.85500811218986,19.08639993214328,952.7925852903447,39.129903587459054,314271.41757840384,pitch-over
72.90501209636821,19.11648143725656,953.54982235217,39.13830434412215,314143.9428949534,pitch-over
72.95501608054656,19.146592267978935,954.3077130673216,39.14668318197455,314016.46821150306,pitch-over
73.00502006472492,19.17673243874777,955.066257726692,39.15504012543513,313888.99352805264,pitch-over
73.05502404890328,19.206901964008807,955.8254566216639,39.16337519890601,313761.5188446022,pitch-over
73.10502803308162,19.237100858215243,956.5853100441108,39.17168842677269,313634.04416115186,pitch-over
73.15503201725997,19.267329135824927,957.3458182863977,39.17997983340395,313506.5694777015,pitch-over
73.20503600143833,19.297586811300366,958.1069816413817,39.188249443151754,313379.0947942511,pitch-over
73.25503998561669,19.327873899110593,958.868800402411,39.19649728035129,313251.62011080066,pitch-over
73.30504396979504,19.35819041373022,959.6312748633263,39.204723369320824,313124.1454273503,pitch-over
73.35504795397338,19.38853636963945,960.394405318462,39.21292773436177,312996.6707438999,pitch-over
73.40505193815174,19.418911781325935,961.1581920626448,39.221110399758544,312869.19606044947,pitch-over
73.4550559223301,19.44931666328199,961.9226353911954,39.229271389778596,312741.72137699905,pitch-over
73.50505990650845,19.479751030006447,962.6877355999279,39.23741072867231,312614.2466935487,pitch-over
73.5550638906868,19.51021489600185,963.4534929851516,39.24552844067301,312486.7720100983,pitch-over
73.60506787486516,19.54070827577822,964.2199078436705,39.25362454999691,312359.2973266479,pitch-over
73.65507185904352,19.57123118385207,964.9869804727832,39.261699080843,312231.8226431975,pitch-over
73.70507584322186,19.601783634743654,965.7547111702845,39.26975205739313,312104.34795974713,pitch-over
73.75507982740021,19.632365642978808,966.5231002344655,39.27778350381185,311976.8732762967,pitch-over
73.80508381157857,19.66297722309362,967.2921479641136,39.28579344424643,311849.3985928463,pitch-over
73.85508779575693,19.693618389626035,968.0618546585131,39.29378190282685,311721.9239093959,pitch-over
73.90509177993528,19.72428915711958,968.8322206174455,39.30174890366567,311594.4492259455,pitch-over
73.95509576411362,19.754989540125244,969.6032461411909,39.30969447085808,311466.97454249515,pitch-over
74.00509974829198,19.7857195531996,970.3749315305276,39.317618628481796,311339.49985904474,pitch-over
74.05510373247033,19.816479210902006,971.1472770867321,39.325521400597054,311212.0251755944,pitch-over
74.10510771664869,19.847268527803944,971.9202831115809,39.33340281124655,311084.55049214396,pitch-over
74.15511170082704,19.87808751847688,972.6939499073499,39.34126288445546,310957.07580869354,pitch-over
74.2051156850054,19.908936197499745,973.4682777768154,39.34910164423131,310829.6011252431,pitch-over
74.25511966918374,19.939814579457977,974.2432670232541,39.35691911456401,310702.12644179276,pitch-over
74.3051236533621,19.97072267894447,975.0189179504446,39.36471531942577,310574.65175834234,pitch-over
74.35512763754045,20.001660510552117,975.7952308626662,39.37249028277112,310447.177074892,pitch-over
74.40513162171881,20.03262808888685,976.5722060647018,39.38024402853682,310319.70239144156,pitch-over
74.45513560589715,20.0636254285546,977.3498438618354,39.38797658064184,310192.2277079912,pitch-over
74.50513959007552,20.09465254417155,978.1281445598557,39.39568796298733,310064.7530245408,pitch-over
74.55514357425386,20.125709450356663,978.9071084650541,39.4033781994566,309937.27834109036,pitch-over
74.60514755843222,20.156796161733567,979.6867358842268,39.41104731391503,309809.80365764,pitch-over
74.65515154261057,20.187912692935207,980.4670271246744,39.4186953302101,309682.3289741896,pitch-over
74.70515552678893,20.219059058599175,981.2479824942034,39.42632227217133,309554.85429073917,pitch-over
74.75515951096727,20.250235273368656,982.0296023011252,39.43392816361022,309427.3796072888,pitch-over
74.80516349514564,20.281441351891495,982.8118868542589,39.44151302832025,309299.9049238384,pitch-over
74.85516747932398,20.31267730882112,983.5948364629288,39.44907689007685,309172.430240388,pitch-over
74.90517146350234,20.34394315881934,984.3784514369688,39.45661977263733,309044.9555569376,pitch-over
74.95517544768069,20.375238916552625,985.1627320867187,39.464141699740864,308917.4808734872,pitch-over
75.00517943185905,20.40656459669117,985.9476787230286,39.47164269510849,308790.00619003683,pitch-over
75.0551834160374,20.437920213912612,986.7332916572565,39.47912278244304,308662.5315065864,pitch-over
75.10518740021575,20.469305782902055,987.519571201271,39.486581985429105,308535.056823136,pitch-over
75.1551913843941,20.500721318346447,988.3065176674503,39.494020327733004,308407.58213968563,pitch-over
75.20519536857246,20.532166834942064,989.0941313686843,39.501437833002804,308280.1074562352,pitch-over
75.25519935275081,20.56364234738797,989.8824126183733,39.50883452486823,308152.63277278485,pitch-over
75.30520333692917,20.595147870392537,990.6713617304307,39.51621042694064,308025.15808933444,pitch-over
75.35520732110751,20.626683418666943,991.4609790192817,39.52356556281302,307897.6834058841,pitch-over
75.40521130528587,20.658249006927946,992.2512647998656,39.53089995605995,307770.20872243366,pitch-over
75.45521528946422,20.689844649901612,993.0422193876345,39.53821363023755,307642.73403898324,pitch-over
75.50521927364258,20.721470362314953,993.833843098556,39.545506608883485,307515.2593555328,pitch-over
75.55522325782093,20.753126158905214,994.6261362491117,39.552778915516875,307387.78467208246,pitch-over
75.60522724199929,20.784812054410576,995.4190991563003,39.56003057363837,307260.30998863204,pitch-over
75.65523122617763,20.816528063580392,996.212732137635,39.56726160673,307132.8353051817,pitch-over
75.705235210356,20.848274201165886,997.0070355111478,39.574472038255244,307005.36062173126,pitch-over
75.75523919453434,20.880050481925718,997.8020095953867,39.581661891658925,306877.8859382809,pitch-over
75.8052431787127,20.91185692062322,998.5976547094191,39.588831190367266,306750.4112548305,pitch-over
75.85524716289105,20.943693532027304,999.3939711728304,39.59597995778778,306622.93657138007,pitch-over
75.90525114706941,20.975560330915265,1000.1909593057263,39.6031082173093,306495.46188792965,pitch-over
75.95525513124775,21.00745733206719,1000.9886194287317,39.61021599230192,306367.9872044793,pitch-over
76.00525911542611,21.039384550270626,1001.7869518629933,39.617303306116966,306240.51252102887,pitch-over
76.05526309960446,21.071342000315898,1002.5859569301784,39.624370182087006,306113.0378375785,pitch-over
76.10526708378282,21.10332969700452,1003.3856349524775,39.631416643525796,305985.5631541281,pitch-over
76.15527106796117,21.135347655138933,1004.1859862526028,39.63844271372823,305858.0884706777,pitch-over
76.20527505213951,21.167395889528095,1004.9870111537905,39.64544841597038,305730.6137872273,pitch-over
76.25527903631787,21.199474414990284,1005.7887099798014,39.65243377350941,305603.1391037769,pitch-over
76.30528302049622,21.23158324634377,1006.5910830549203,39.65939880958358,305475.66442032653,pitch-over
76.35528700467458,21.263722398418,1007.3941307039585,39.6663435474122,305348.1897368761,pitch-over
76.40529098885293,21.295891886046157,1008.1978532522528,39.67326801019565,305220.71505342575,pitch-over
76.45529497303129,21.32809172406327,1009.0022510256676,39.68017222111528,305093.24036997533,pitch-over
76.50529895720963,21.360321927316487,1009.8073243505942,39.687056203333476,304965.765686525,pitch-over
76.55530294138799,21.392582510656677,1010.6130735539533,39.69391997999357,304838.29100307456,pitch-over
76.60530692556634,21.424873488935642,1011.4194989631936,39.70076357421981,304710.81631962414,pitch-over
76.6553109097447,21.45719487701822,1012.226600906295,39.70758700911743,304583.3416361738,pitch-over
76.70531489392305,21.489546689770183,1013.0343797117663,39.71439030777249,304455.86695272336,pitch-over
76.7553188781014,21.521928942065685,1013.8428357086492,39.72117349325196,304328.39226927294,pitch-over
76.80532286227975,21.554341648780742,1014.6519692265161,39.72793658860368,304200.9175858226,pitch-over
76.85532684645811,21.58678482480254,1015.4617805954736,39.734679616856255,304073.44290237216,pitch-over
76.90533083063646,21.619258485019206,1016.2722701461603,39.741402601019146,303945.9682189218,pitch-over
76.95533481481482,21.651762644328176,1017.0834382097502,39.748105564082586,303818.4935354714,pitch-over
77.00533879899317,21.684297317628747,1017.8952851179515,39.75478852901757,303691.01885202096,pitch-over
77.05534278317153,21.716862519830464,1018.7078112030093,39.76145151877582,303563.54416857054,pitch-over
77.10534676734987,21.749458265845664,1019.5210167977041,39.768094556289796,303436.0694851202,pitch-over
77.15535075152823,21.782084570590406,1020.3349022353547,39.77471766447267,303308.59480166977,pitch-over
77.20535473570658,21.81474144899193,1021.1494678498171,39.78132086621824,303181.1201182194,pitch-over
77.25535871988494,21.847428915980274,1021.9647139754873,39.787904184400986,303053.645434769,pitch-over
77.30536270406328,21.880146986490114,1022.7806409472997,39.79446764187607,302926.1707513186,pitch-over
77.35536668824165,21.91289567546267,1023.5972491007304,39.801011261479196,302798.6960678682,pitch-over
77.40537067241999,21.945674997847526,1024.4145387717958,39.80753506602671,302671.22138441785,pitch-over
77.45537465659835,21.978484968593342,1025.2325102970558,39.81403907831552,302543.74670096743,pitch-over
77.5053786407767,22.01132560266275,1026.0511640136108,39.82052332112309,302416.272017517,pitch-over
77.55538262495506,22.04419691501837,1026.8705002591073,39.826987817207446,302288.7973340666,pitch-over
77.6053866091334,22.07709892063029,1027.690519371735,39.833432589307094,302161.32265061623,pitch-over
77.65539059331176,22.110031634475103,1028.5112216902298,39.83985766014108,302033.8479671658,pitch-over
77.70539457749011,22.142995071532205,1029.3326075538725,39.84626305240889,301906.37328371545,pitch-over
77.75539856166847,22.17598924679123,1030.1546773024925,39.85264878879051,301778.89860026503,pitch-over
77.80540254584682,22.209014175242743,1030.9774312764653,39.85901489194635,301651.4239168147,pitch-over
77.85540653002518,22.242069871887566,1031.800869816717,39.86536138451727,301523.94923336426,pitch-over
77.90541051420352,22.275156351728366,1032.6249932647215,39.87168828912451,301396.47454991384,pitch-over
77.95541449838188,22.30827362977527,1033.449801962504,39.87799562836974,301268.9998664635,pitch-over
78.00541848256023,22.341421721044927,1034.2752962526406,39.884283424834955,301141.52518301306,pitch-over
78.05542246673859,22.374600640556775,1035.10147647826,39.89055170108255,301014.05049956264,pitch-over
78.10542645091694,22.407810403339564,1035.9283429830434,39.896800479655255,300886.5758161123,pitch-over
78.1554304350953,22.441051024424844,1036.7558961112259,39.90302978307611,300759.10113266186,pitch-over
78.20543441927364,22.47432251885254,1037.584136207597,39.90923963384847,300631.6264492115,pitch-over
78.255438403452,22.507624901666308,1038.4130636175028,39.915430054455996,300504.1517657611,pitch-over
78.30544238763035,22.540958187914452,1039.2426786868448,39.92160106736261,300376.67708231066,pitch-over
78.3554463718087,22.574322392653674,1040.0729817620825,39.927752695012465,300249.2023988603,pitch-over
78.40545035598706,22.607717530946246,1040.903973190233,39.93388495983004,300121.7277154099,pitch-over
78.4554543401654,22.641143617856315,1041.7356533188738,39.93999788421996,299994.2530319595,pitch-over
78.50545832434376,22.6746006684592,1042.568022496141,39.94609149056711,299866.7783485091,pitch-over
78.55546230852211,22.708088697831148,1043.401081070733,39.95216580123658,299739.30366505875,pitch-over
78.60546629270047,22.741607721057722,1044.234829391909,39.958220838573595,299611.8289816083,pitch-over
78.65547027687882,22.77515775322728,1045.0692678094915,39.9642566249036,299484.3542981579,pitch-over
78.70547426105718,22.80873880943656,1045.9043966738673,39.97027318253218,299356.87961470755,pitch-over
78.75547824523552,22.842350904785096,1046.7402163359866,39.976270533745044,299229.40493125713,pitch-over
78.80548222941388,22.875994054379873,1047.5767271473665,39.982248700808064,299101.9302478067,pitch-over
78.85548621359223,22.90966827333439,1048.4139294600895,39.98820770596718,298974.45556435635,pitch-over
78.90549019777059,22.943373576764948,1049.2518236268068,39.994147571448465,298846.98088090593,pitch-over
78.95549418194894,22.977109979797156,1050.0904100007365,40.000068319458066,298719.5061974556,pitch-over
79.0054981661273,23.010877497558482,1050.929688935668,40.00596997218221,298592.03151400515,pitch-over
79.05550215030564,23.04467614518665,1051.7696607859593,40.01185255178716,298464.55683055473,pitch-over
79.105506134484,23.0785059378203,1052.610325906541,40.01771608041927,298337.0821471043,pitch-over
79.15551011866235,23.11236689060647,1053.4516846529148,40.02356058020488,298209.60746365396,pitch-over
79.20551410284071,23.146259018696846,1054.293737381157,40.02938607325037,298082.13278020354,pitch-over
79.25551808701906,23.18018233725149,1055.136484447917,40.03519258164216,297954.6580967532,pitch-over
79.30552207119742,23.214136861431413,1055.97992621042,40.040980127446595,297827.18341330276,pitch-over
79.35552605537576,23.24812260640692,1056.824063026467,40.046748732710086,297699.7087298524,pitch-over
79.40553003955412,23.282139587352052,1057.668895254437,40.05249841945895,297572.234046402,pitch-over
79.45553402373247,23.3161878194483,1058.5144232532864,40.058229209699505,297444.7593629516,pitch-over
79.50553800791083,23.350267317880878,1059.360647382551,40.06394112541801,297317.2846795012,pitch-over
79.55554199208918,23.38437809784431,1060.2075680023468,40.06963418858065,297189.8099960508,pitch-over
79.60554597626754,23.418520174532198,1061.0551854733712,40.075308421133556,297062.33531260036,pitch-over
79.65554996044588,23.452693563151172,1061.9035001569036,40.08096384500275,296934.86062915,pitch-over
79.70555394462424,23.486898278908804,1062.7525124148071,40.08660048209418,296807.3859456996,pitch-over
79.75555792880259,23.521134337020108,1063.6022226095283,40.09221835429367,296679.9112622492,pitch-over
79.80556191298095,23.555401752703823,1064.4526311041004,40.097817483466955,296552.4365787988,pitch-over
79.8555658971593,23.58970054118894,1065.3037382621412,40.10339789145962,296424.96189534845,pitch-over
79.90556988133766,23.624030717704446,1066.1555444478577,40.10895960009714,296297.487211898,pitch-over
79.955573865516,23.658392297488636,1067.0080500260435,40.11450263118477,296170.0125284476,pitch-over
80.00557784969436,23.692785295784475,1067.8612553620837,40.12002700650772,296042.5378449972,pitch-over
80.05558183387271,23.7272097278405,1068.7151608219522,40.125532747830945,295915.06316154683,pitch-over
80.10558581805107,23.761665608912708,1069.5697667722156,40.131019876899266,295787.5884780964,pitch-over
80.15558980222941,23.796152954258957,1070.4250735800324,40.13648841543729,295660.11379464605,pitch-over
80.20559378640777,23.830671779145487,1071.2810816131557,40.14193838514946,295532.63911119563,pitch-over
80.25559777058612,23.865222098843194,1072.1377912399328,40.147369807720025,295405.1644277453,pitch-over
80.30560175476448,23.899803928630426,1072.995202829307,40.15278270481294,295277.68974429485,pitch-over
80.35560573894283,23.934417283789255,1073.8533167508183,40.158177098072045,295150.21506084444,pitch-over
80.40560972312119,23.96906217960827,1074.7121333746056,40.1635530091209,295022.740377394,pitch-over
80.45561370729953,24.003738631381655,1075.5716530714062,40.168910459562795,294895.26569394366,pitch-over
80.50561769147788,24.03844665440824,1076.4318762125579,40.17424947098083,294767.7910104933,pitch-over
80.55562167565624,24.073186263995247,1077.29280317,40.17957006493783,294640.3163270429,pitch-over
80.60562565983459,24.107957475452682,1078.1544343162739,40.18487226297632,294512.84164359246,pitch-over
80.65562964401295,24.142760304097088,1079.0167700245254,40.190156086618636,294385.3669601421,pitch-over
80.7056336281913,24.177594765251502,1079.8798106685038,40.19542155736676,294257.8922766917,pitch-over
80.75563761236965,24.21246087424364,1080.7435566225652,40.2006686967024,294130.41759324126,pitch-over
80.805641596548,24.24735864640679,1081.608008261672,40.20589752608701,294002.9429097909,pitch-over
80.85564558072636,24.282288097081707,1082.4731659613956,40.2111080669617,293875.4682263405,pitch-over
80.9056495649047,24.317249241612853,1083.3390300979152,40.21630034074729,293747.9935428901,pitch-over
80.95565354908307,24.35224209535122,1084.2056010480217,40.22147436884427,293620.5188594397,pitch-over
81.00565753326141,24.387266673654317,1085.0728791891167,40.226630172632866,293493.04417598934,pitch-over
81.05566151743977,24.42232299188245,1085.9408648992153,40.231767773472896,293365.5694925389,pitch-over
81.10566550161812,24.457411065405235,1086.809558556945,40.236887192703875,293238.0948090885,pitch-over
81.15566948579648,24.49253090959508,1087.6789605415497,40.24198845164498,293110.6201256381,pitch-over
81.20567346997483,24.527682539832778,1088.5490712328883,40.24707157159504,292983.1454421877,pitch-over
81.25567745415319,24.562865971500987,1089.4198910114385,40.25213657383254,292855.6707587373,pitch-over
