t_s,h_km,V_inertial_mps,gamma_inertial_deg,gamma_rel_deg,m_kg,T_N,phase
59.0539084789644,11.855203357187099,767.8703509662072,35.883776721752724,70.80520490016056,349454.4302107132,7500000.0,pitch-over
59.103912463142755,11.87772203607764,768.4565914118951,35.89920092216692,70.78546409767795,349326.95552726276,7500000.0,pitch-over
59.15391644732111,11.900266284632497,769.0434237141121,35.91459612536028,70.76572898434745,349199.48084381234,7500000.0,pitch-over
59.20392043149946,11.922836115603335,769.6308480288016,35.929962356514224,70.7459995604363,349072.0061603619,7500000.0,pitch-over
59.253924415677815,11.945431541748345,770.2188645124219,35.945299640831266,70.72627582619829,348944.53147691156,7500000.0,pitch-over
59.30392839985617,11.968052575828507,770.8074733219474,35.960608003534794,70.70655778187387,348817.05679346115,7500000.0,pitch-over
59.35393238403452,11.99069923061598,771.3966746148678,35.97588746986877,70.68684542769007,348689.5821100108,7500000.0,pitch-over
59.403936368212875,12.013371518886649,771.9864685491877,35.9911380650975,70.66713876386072,348562.10742656037,7500000.0,pitch-over
59.45394035239123,12.036069453422911,772.5768552834253,36.006359814505366,70.64743779058644,348434.63274310995,7500000.0,pitch-over
59.50394433656958,12.058793047012761,773.1678349766136,36.02155274339653,70.62774250805465,348307.1580596596,7500000.0,pitch-over
59.553948320747935,12.081542312449775,773.7594077882984,36.03671687709471,70.60805291643972,348179.68337620917,7500000.0,pitch-over
59.60395230492629,12.104317262534984,774.3515738785397,36.0518522409429,70.5883690159029,348052.20869275875,7500000.0,pitch-over
59.65395628910464,12.127117910075002,774.944333407909,36.06695886030313,70.56869080659254,347924.7340093084,7500000.0,pitch-over
59.703960273282995,12.149944267882034,775.5376865374914,36.08203676055622,70.54901828864399,347797.259325858,7500000.0,pitch-over
59.75396425746135,12.172796348773874,776.1316334288828,36.097085967101464,70.5293514621798,347669.7846424076,7500000.0,pitch-over
59.8039682416397,12.19567416557949,776.7261742441914,36.112106505356465,70.50969032730963,347542.3099589572,7500000.0,pitch-over
59.853972225818055,12.218577731125988,777.321309146036,36.12709840075681,70.49003488413042,347414.83527550683,7500000.0,pitch-over
59.90397620999641,12.241507058249786,777.9170382975468,36.142061678755844,70.47038513272634,347287.3605920564,7500000.0,pitch-over
59.95398019417476,12.264462159796619,778.5133618623631,36.15699636482444,70.45074107316896,347159.885908606,7500000.0,pitch-over
60.003984178353114,12.287443048615009,779.1102800046352,36.171902484450726,70.43110270551723,347032.4112251556,7500000.0,pitch-over
60.05398816253147,12.310449737560004,779.7077928890219,36.18678006313983,70.41147002981756,346904.9365417052,7500000.0,pitch-over
60.10399214670982,12.333482239491307,780.3059006806914,36.201629126413685,70.39184304610392,346777.4618582548,7500000.0,pitch-over
60.15399613088817,12.356540567277,780.90460354532,36.21644969981068,70.3722217543977,346649.98717480444,7500000.0,pitch-over
60.20400011506652,12.379624733790756,781.5039016490927,36.23124180888554,70.35260615470807,346522.512491354,7500000.0,pitch-over
60.254004099244874,12.402734751912766,782.1037951587016,36.246005479209025,70.33299624703177,346395.0378079036,7500000.0,pitch-over
60.30400808342323,12.425870634526946,782.7042842413459,36.26074073636764,70.31339203135332,346267.56312445324,7500000.0,pitch-over
60.35401206760158,12.449032394525595,783.305369064732,36.27544760596349,70.29379350764499,346140.0884410028,7500000.0,pitch-over
60.404016051779934,12.47222004480753,783.9070497970719,36.29012611361399,70.2742006758669,346012.61375755246,7500000.0,pitch-over
60.45402003595829,12.495433598274365,784.509326607084,36.30477628495161,70.25461353596704,345885.13907410204,7500000.0,pitch-over
60.50402402013664,12.518673067834229,785.1121996639916,36.31939814562369,70.23503208788135,345757.6643906517,7500000.0,pitch-over
60.55402800431499,12.541938466405496,785.7156691375235,36.33399172129214,70.21545633153379,345630.18970720127,7500000.0,pitch-over
60.60403198849335,12.565229806908407,786.3197351979118,36.34855703763328,70.19588626683631,345502.7150237509,7500000.0,pitch-over
60.6540359726717,12.588547102270647,786.9243980158938,36.36309412033753,70.17632189368902,345375.2403403005,7500000.0,pitch-over
60.70403995685005,12.61189036542643,787.5296577627092,36.37760299510924,70.15676321198012,345247.76565685007,7500000.0,pitch-over
60.75404394102841,12.635259609313682,788.1355146101018,36.39208368766645,70.13721022158609,345120.29097339965,7500000.0,pitch-over
60.80404792520676,12.658654846877791,788.7419687303166,36.406536223740595,70.11766292237161,344992.8162899493,7500000.0,pitch-over
60.85405190938511,12.682076091071592,789.3490202961017,36.420960629076376,70.09812131418967,344865.34160649887,7500000.0,pitch-over
60.904055893563466,12.705523354852572,789.9566694807061,36.43535692943146,70.07858539688166,344737.8669230485,7500000.0,pitch-over
60.95405987774182,12.728996651181951,790.5649164578806,36.449725150576306,70.05905517027738,344610.3922395981,7500000.0,pitch-over
61.00406386192017,12.75249599303119,791.1737614018755,36.464065318293855,70.03953063419506,344482.9175561477,7500000.0,pitch-over
61.054067846098526,12.77602139337361,791.7832044874424,36.47837745837945,70.0200117884415,344355.4428726973,7500000.0,pitch-over
61.10407183027688,12.799572865191847,792.3932458898315,36.49266159664044,70.00049863281198,344227.96818924695,7500000.0,pitch-over
61.15407581445523,12.823150421473198,793.0038857847927,36.506917758896115,69.98099116709052,344100.49350579653,7500000.0,pitch-over
61.204079798633586,12.846754075208679,793.6151243485741,36.52114597097736,69.96148939104975,343973.0188223461,7500000.0,pitch-over
61.25408378281194,12.870383839398622,794.2269617579223,36.53534625872655,69.941993304451,343845.5441388957,7500000.0,pitch-over
61.30408776699029,12.894039727048018,794.8393981900812,36.549518647997246,69.92250290704445,343718.06945544534,7500000.0,pitch-over
61.354091751168646,12.917721751164645,795.452433822792,36.563663164653995,69.90301819856901,343590.5947719949,7500000.0,pitch-over
61.404095735347,12.941429924769327,796.0660688342921,36.577779834572155,69.88353917875259,343463.12008854456,7500000.0,pitch-over
61.45409971952535,12.965164260882885,796.6803034033155,36.59186868363766,69.86406584731192,343335.64540509414,7500000.0,pitch-over
61.504103703703706,12.988924772533588,797.2951377090914,36.605929737746735,69.84459820395274,343208.1707216437,7500000.0,pitch-over
61.55410768788206,13.012711472754367,797.9105719313442,36.61996302280585,69.82513624836984,343080.6960381933,7500000.0,pitch-over
61.60411167206041,13.036524374587461,798.5266062502924,36.6339685647313,69.8056799802471,342953.22135474294,7500000.0,pitch-over
61.654115656238766,13.060363491076975,799.1432408466494,36.6479463894492,69.78622939925751,342825.7466712925,7500000.0,pitch-over
61.70411964041712,13.084228835275397,799.7604759016211,36.661896522895134,69.76678450506321,342698.27198784216,7500000.0,pitch-over
61.75412362459547,13.108120420239866,800.3783115969072,36.67581899101399,69.74734529731565,342570.79730439174,7500000.0,pitch-over
61.804127608773825,13.132038259034976,800.996748114699,36.68971381975975,69.72791177565549,342443.3226209414,7500000.0,pitch-over
61.85413159295218,13.155982364728116,801.6157856376803,36.70358103509532,69.70848393971276,342315.84793749097,7500000.0,pitch-over
61.90413557713053,13.179952750396914,802.2354243490261,36.717420662992275,69.68906178910686,342188.3732540406,7500000.0,pitch-over
61.954139561308885,13.203949429119938,802.8556644324024,36.73123272943069,69.6696453234466,342060.8985705902,7500000.0,pitch-over
62.00414354548724,13.227972413983196,803.4765060719648,36.74501726039891,69.65023454233031,341933.42388713977,7500000.0,pitch-over
62.05414752966559,13.252021718082018,804.0979494523596,36.758774281893395,69.63082944534584,341805.94920368935,7500000.0,pitch-over
62.104151513843945,13.27609735451173,804.7199947587214,36.77250381991846,69.61143003207059,341678.474520239,7500000.0,pitch-over
62.1541554980223,13.300199336377904,805.3426421766745,36.78620590048613,69.59203630207162,341550.9998367886,7500000.0,pitch-over
62.20415948220065,13.324327676790766,805.9658918923304,36.7998805496159,69.57264825490567,341423.5251533382,7500000.0,pitch-over
62.254163466379005,13.348482388864271,806.5897440922888,36.81352779333458,69.55326589011918,341296.0504698878,7500000.0,pitch-over
62.30416745055735,13.372663485720754,807.2141989636357,36.82714765767606,69.53388920724838,341168.5757864374,7500000.0,pitch-over
62.354171434735704,13.396870980486273,807.8392566939445,36.84074016868113,69.51451820581931,341041.101102987,7500000.0,pitch-over
62.40417541891406,13.421104886294343,808.4649174712739,36.85430535239731,69.49515288534795,340913.6264195366,7500000.0,pitch-over
62.45417940309241,13.445365216282196,809.091181484168,36.86784323487862,69.47579324534011,340786.15173608623,7500000.0,pitch-over
62.504183387270764,13.469651983594522,809.7180489216562,36.88135384218544,69.45643928529162,340658.6770526358,7500000.0,pitch-over
62.55418737144912,13.493965201382526,810.3455199732512,36.89483720038424,69.43709100468833,340531.2023691854,7500000.0,pitch-over
62.60419135562747,13.518304882800207,810.9735948289505,36.90829333554746,69.41774840300614,340403.72768573504,7500000.0,pitch-over
62.654195339805824,13.542671041007154,811.6022736792338,36.921722273753325,69.39841147971109,340276.2530022847,7500000.0,pitch-over
62.70419932398418,13.5670636891732,812.2315567150641,36.935124041085594,69.37908023425936,340148.77831883426,7500000.0,pitch-over
62.75420330816253,13.591482840469107,812.8614441278856,36.94849866363345,69.35975466609736,340021.30363538384,7500000.0,pitch-over
62.804207292340884,13.615928508074955,813.4919361096248,36.96184616749127,69.34043477466174,339893.8289519334,7500000.0,pitch-over
62.85421127651924,13.640400705170817,814.1230328526883,36.975166578758405,69.32112055937948,339766.35426848306,7500000.0,pitch-over
62.90421526069759,13.664899444949814,814.7547345499635,36.988459923539125,69.30181201966792,339638.87958503264,7500000.0,pitch-over
62.954219244875944,13.689424740604125,815.3870413948168,37.001726227942314,69.28250915493479,339511.4049015823,7500000.0,pitch-over
63.0042232290543,13.713976605337113,816.0199535810948,37.014965518081326,69.26321196457825,339383.93021813186,7500000.0,pitch-over
63.05422721323265,13.738555052352138,816.6534713031215,37.028177820073815,69.243920447987,339256.45553468144,7500000.0,pitch-over
63.104231197411,13.763160094863736,817.2875947556998,37.04136316004158,69.22463460454026,339128.980851231,7500000.0,pitch-over
63.15423518158936,13.787791746086441,817.9223241341094,37.054521564110345,69.20535443360785,339001.50616778067,7500000.0,pitch-over
63.20423916576771,13.812450019245967,818.5576596341069,37.0676530584096,69.18607993455025,338874.03148433025,7500000.0,pitch-over
63.25424314994606,13.837134927568027,819.1936014519254,37.080757669072405,69.16681110671863,338746.5568008799,7500000.0,pitch-over
63.30424713412442,13.861846484289504,819.8301497842732,37.09383542223527,69.14754794945482,338619.08211742947,7500000.0,pitch-over
63.35425111830277,13.886584702648223,820.4673048283338,37.10688634403795,69.12829046209156,338491.60743397905,7500000.0,pitch-over
63.40425510248112,13.91134959588945,821.1050667817652,37.11991046062323,69.10903864395232,338364.1327505287,7500000.0,pitch-over
63.45425908665948,13.936141177264043,821.7434358426992,37.132907798136856,69.08979249435146,338236.6580670783,7500000.0,pitch-over
63.50426307083783,13.960959460028446,822.3824122097412,37.14587838272727,69.07055201259432,338109.1833836279,7500000.0,pitch-over
63.55426705501618,13.985804457442836,823.0219960819686,37.15882224054545,69.05131719797716,337981.7087001775,7500000.0,pitch-over
63.604271039194536,14.01067618277669,823.6621876589313,37.17173939774482,69.03208804978726,337854.2340167271,7500000.0,pitch-over
63.65427502337289,14.035574649301358,824.3029871406504,37.184629880481005,69.01286456730298,337726.7593332767,7500000.0,pitch-over
63.70427900755124,14.060499870293773,824.9443947276184,37.19749371491171,68.9936467497938,337599.2846498263,7500000.0,pitch-over
63.754282991729596,14.085451859040186,825.5864106207971,37.210330927196495,68.97443459652031,337471.80996637593,7500000.0,pitch-over
63.80428697590795,14.11043062882591,826.2290350216191,37.2231415434967,68.95522810673437,337344.3352829255,7500000.0,pitch-over
63.8542909600863,14.13543619294744,826.8722681319852,37.23592558997522,68.93602727967902,337216.8605994751,7500000.0,pitch-over
63.904294944264656,14.160468564704992,827.5161101542649,37.248683092796334,68.91683211458867,337089.3859160247,7500000.0,pitch-over
63.95429892844301,14.18552775740344,828.1605612912955,37.26141407812559,68.897642610689,336961.9112325743,7500000.0,pitch-over
64.00430291262137,14.210613784351386,828.805621746382,37.27411857212963,68.87845876719712,336834.4365491239,7500000.0,pitch-over
64.05430689679972,14.23572665886581,829.4512917232952,37.28679660097601,68.85928058332156,336706.96186567354,7500000.0,pitch-over
64.10431088097806,14.26086639426835,830.0975714262722,37.29944819083307,68.84010805826235,336579.4871822231,7500000.0,pitch-over
64.15431486515642,14.286033003885299,830.7444610600162,37.312073367869736,68.820941191211,336452.01249877276,7500000.0,pitch-over
64.20431884933478,14.311226501050406,831.3919608296941,37.324672158255424,68.80177998135065,336324.53781532234,7500000.0,pitch-over
64.25432283351313,14.336446899099275,832.0400709409373,37.33724458815983,68.78262442785602,336197.063131872,7500000.0,pitch-over
64.30432681769148,14.361694211374036,832.6887915998411,37.349790683752815,68.7634745298935,336069.58844842156,7500000.0,pitch-over
64.35433080186984,14.386968451221474,833.3381230129636,37.36231047120424,68.74433028662118,335942.11376497115,7500000.0,pitch-over
64.40433478604818,14.412269632275216,833.9880653964227,37.37480397660411,68.72519169658732,335814.6390815208,7500000.0,pitch-over
64.45433877022654,14.437597768668086,834.6386189820432,37.38727122590481,68.70605875732488,335687.16439807037,7500000.0,pitch-over
64.50434275440489,14.462952873893082,835.2897839798189,37.39971224524962,68.68693146783424,335559.68971462,7500000.0,pitch-over
64.55434673858323,14.488334961414337,835.9415605989836,37.41212706079198,68.66780982718893,335432.2150311696,7500000.0,pitch-over
64.6043507227616,14.513744044699706,836.5939490492694,37.424515698684495,68.64869383445253,335304.74034771917,7500000.0,pitch-over
64.65435470693996,14.5391801372217,837.2469495409064,37.436878185078676,68.62958348867855,335177.26566426875,7500000.0,pitch-over
64.7043586911183,14.564643252460286,837.9005622846225,37.44921454612481,68.61047878891065,335049.7909808184,7500000.0,pitch-over
64.75436267529665,14.590133403901943,838.5547874916437,37.46152480797183,68.59137973418247,334922.31629736803,7500000.0,pitch-over
64.80436665947501,14.615650605035015,839.2096253736926,37.47380899676717,68.57228632351783,334794.8416139176,7500000.0,pitch-over
64.85437064365337,14.641194869357161,839.8650761429881,37.48606713865657,68.55319855593073,334667.3669304672,7500000.0,pitch-over
64.90437462783171,14.666766210367904,840.5211400122455,37.49829925978395,68.53411643042541,334539.89224701683,7500000.0,pitch-over
64.95437861201006,14.692364641577006,841.177817194676,37.51050538629125,68.5150399459963,334412.4175635664,7500000.0,pitch-over
65.00438259618842,14.717990176496096,841.8351079039861,37.52268554431829,68.49596910162818,334284.942880116,7500000.0,pitch-over
65.05438658036678,14.743642828643322,842.4930123543769,37.534839760002654,68.47690389629618,334157.4681966656,7500000.0,pitch-over
65.10439056454513,14.769322611545213,843.1515307605439,37.546968059479454,68.45784432896578,334029.9935132152,7500000.0,pitch-over
65.15439454872347,14.795029538730159,843.8106633376773,37.559070468881245,68.43879039859293,333902.51882976486,7500000.0,pitch-over
65.20439853290183,14.820763623733074,844.470410301461,37.571147014337896,68.41974210412398,333775.04414631444,7500000.0,pitch-over
65.2544025170802,14.846524880094453,845.1307718680717,37.583197721976404,68.40069944449583,333647.569462864,7500000.0,pitch-over
65.30440650125854,14.872313321363182,845.7917482541793,37.59522261792076,68.38166241863593,333520.09477941366,7500000.0,pitch-over
65.35441048543689,14.89812896109093,846.4533396769464,37.60722172829183,68.3626310254623,333392.62009596324,7500000.0,pitch-over
65.40441446961525,14.923971812834964,847.1155463540276,37.619195079207174,68.34360526388356,333265.1454125128,7500000.0,pitch-over
65.45441845379361,14.949841890159995,847.77836850357,37.63114269678093,68.32458513279903,333137.6707290624,7500000.0,pitch-over
65.50442243797195,14.975739206636325,848.4418063442108,37.64306460712367,68.30557063109875,333010.19604561204,7500000.0,pitch-over
65.5544264221503,15.001663775837049,849.1058600950796,37.65496083634226,68.28656175766343,332882.7213621617,7500000.0,pitch-over
65.60443040632866,15.027615611342712,849.7705299757963,37.666831410539736,68.2675585113646,332755.24667871126,7500000.0,pitch-over
65.65443439050702,15.053594726742245,850.4358162064713,37.67867635581513,68.24856089106463,332627.77199526085,7500000.0,pitch-over
65.70443837468537,15.079601135625504,851.1017190077046,37.690495698263355,68.2295688956167,332500.2973118105,7500000.0,pitch-over
65.75444235886371,15.10563485159073,851.768238600586,37.702289463975085,68.2105825238649,332372.82262836007,7500000.0,pitch-over
65.80444634304207,15.131695888243616,852.4353752066954,37.71405767903661,68.19160177464425,332245.34794490965,7500000.0,pitch-over
65.85445032722043,15.157784259190782,853.1031290481012,37.725800369529644,68.17262664678077,332117.87326145923,7500000.0,pitch-over
65.90445431139878,15.183899978047236,853.7715003473601,37.73751756153131,68.15365713909141,331990.39857800887,7500000.0,pitch-over
65.95445829557713,15.2100430584345,854.4404893275179,37.74920928111393,68.13469325038422,331862.9238945585,7500000.0,pitch-over
66.00446227975549,15.236213513978758,855.110096212108,37.76087555434485,68.1157349794583,331735.4492111081,7500000.0,pitch-over
66.05446626393385,15.262411358312704,855.7803212251519,37.77251640728644,68.09678232510386,331607.9745276577,7500000.0,pitch-over
66.1044702481122,15.288636605071835,856.4511645911576,37.78413186599584,68.07783528610229,331480.4998442073,7500000.0,pitch-over
66.15447423229054,15.31488926790189,857.1226265351216,37.79572195652489,68.0588938612261,331353.0251607569,7500000.0,pitch-over
66.2044782164689,15.341169360450468,857.7947072825264,37.80728670492001,68.03995804923908,331225.5504773065,7500000.0,pitch-over
66.25448220064726,15.367476896374486,858.4674070593408,37.81882613722204,68.02102784889625,331098.07579385606,7500000.0,pitch-over
66.3044861848256,15.393811889331788,859.1407260920203,37.830340279466114,68.00210325894392,330970.6011104057,7500000.0,pitch-over
66.35449016900395,15.420174352990463,859.814664607506,37.84182915768158,67.98318427811972,330843.12642695534,7500000.0,pitch-over
66.40449415318231,15.44656430102233,860.4892228332249,37.85329279789183,67.96427090515263,330715.6517435049,7500000.0,pitch-over
66.45449813736067,15.472981747104786,861.1644009970894,37.8647312261142,67.94536313876303,330588.1770600545,7500000.0,pitch-over
66.50450212153902,15.499426704920829,861.8401993274964,37.87614446835983,67.92646097766273,330460.70237660414,7500000.0,pitch-over
66.55450610571737,15.525899188160896,862.5166180533284,37.887532550633544,67.907564420555,330333.2276931537,7500000.0,pitch-over
66.60451008989571,15.552399210520088,863.193657403952,37.89889549893373,67.88867346613458,330205.75300970336,7500000.0,pitch-over
66.65451407407407,15.57892678569816,863.8713176092182,37.910233339252265,67.86978811308778,330078.27832625294,7500000.0,pitch-over
66.70451805825243,15.605481927401387,864.5495988994619,37.9215460975743,67.85090836009239,329950.8036428025,7500000.0,pitch-over
66.75452204243078,15.63206464934349,865.2285015055018,37.93283379987822,67.8320342058179,329823.32895935216,7500000.0,pitch-over
66.80452602660912,15.658674965240062,865.9080256586401,37.9440964721355,67.81316564892533,329695.8542759018,7500000.0,pitch-over
66.85453001078749,15.685312888818792,866.5881715906628,37.95533414031061,67.7943026880674,329568.3795924514,7500000.0,pitch-over
66.90453399496585,15.711978433804587,867.2689395338383,37.96654683036083,67.77544532188851,329440.90490900096,7500000.0,pitch-over
66.95453797914419,15.738671613936312,867.9503297209175,37.9777345682362,67.7565935490248,329313.43022555055,7500000.0,pitch-over
67.00454196332254,15.76539244295191,868.6323423851348,37.98889737987942,67.73774736810411,329185.9555421002,7500000.0,pitch-over
67.0545459475009,15.792140934601425,869.3149777602068,38.00003529122566,67.71890677774611,329058.48085864977,7500000.0,pitch-over
67.10454993167926,15.818917102634908,869.9982360803316,38.0111483282025,67.70007177656231,328931.00617519935,7500000.0,pitch-over
67.1545539158576,15.84572096081078,870.6821175801892,38.02223651672982,67.68124236315597,328803.531491749,7500000.0,pitch-over
67.20455790003595,15.872552522895857,871.3666224949422,38.03329988271964,67.66241853612233,328676.0568082986,7500000.0,pitch-over
67.25456188421431,15.899411802656017,872.0517510602341,38.04433845207608,67.64360029404848,328548.5821248482,7500000.0,pitch-over
67.30456586839267,15.926298813870178,872.7375035121897,38.05535225069519,67.62478763551347,328421.1074413978,7500000.0,pitch-over
67.35456985257102,15.953213570318185,873.4238800874147,38.066341304464856,67.6059805590883,328293.6327579474,7500000.0,pitch-over
67.40457383674936,15.980156085789204,874.1108810229962,38.07730563926474,67.587179063336,328166.158074497,7500000.0,pitch-over
67.45457782092772,16.007126374073327,874.7985065565018,38.08824528096607,67.5683831468116,328038.6833910466,7500000.0,pitch-over
67.50458180510608,16.034124448969962,875.4867569259794,38.09916025543163,67.54959280806217,327911.2087075962,7500000.0,pitch-over
67.55458578928443,16.06115032428596,876.1756323699575,38.11005058851561,67.53080804562698,327783.7340241458,7500000.0,pitch-over
67.60458977346278,16.08820401382912,876.8651331274446,38.12091630606348,67.51202885803728,327656.25934069545,7500000.0,pitch-over
67.65459375764114,16.115285531417467,877.5552594379295,38.13175743391195,67.49325524381656,327528.78465724504,7500000.0,pitch-over
67.7045977418195,16.14239489087183,878.2460115413809,38.142573997888796,67.4744872014804,327401.3099737946,7500000.0,pitch-over
67.75460172599784,16.169532106018625,878.9373896782463,38.15336602381279,67.45572472953668,327273.8352903442,7500000.0,pitch-over
67.80460571017619,16.196697190695442,879.629394089454,38.164133537493576,67.43696782648546,327146.36060689384,7500000.0,pitch-over
67.85460969435455,16.22389015873894,880.3220250164109,38.17487656473164,67.41821649081908,327018.8859234434,7500000.0,pitch-over
67.90461367853291,16.251111023994163,881.0152827010032,38.185595131318074,67.39947072102215,326891.411239993,7500000.0,pitch-over
67.95461766271126,16.278359800312668,881.7091673855962,38.19628926303462,67.38073051557163,326763.93655654264,7500000.0,pitch-over
68.0046216468896,16.305636501550673,882.4036793130346,38.20695898565347,67.36199587293684,326636.4618730923,7500000.0,pitch-over
68.05462563106796,16.332941141570917,883.0988187266413,38.2176043249372,67.3432667915794,326508.98718964186,7500000.0,pitch-over
68.10462961524632,16.360273734242654,883.7945858702187,38.22822530663866,67.3245432699534,326381.51250619144,7500000.0,pitch-over
68.15463359942467,16.387634293437934,884.4909809880465,38.23882195650092,67.30582530650535,326254.037822741,7500000.0,pitch-over
68.20463758360302,16.415022833039053,885.1880043248842,38.24939430025711,67.2871128996742,326126.56313929067,7500000.0,pitch-over
68.25464156778138,16.442439366932028,885.8856561259689,38.25994236363036,67.26840604789142,325999.08845584025,7500000.0,pitch-over
68.30464555195974,16.46988390900567,886.5839366370166,38.27046617233369,67.24970474958091,325871.6137723898,7500000.0,pitch-over
68.35464953613808,16.497356473159975,887.28284610422,38.2809657520699,67.23100900315924,325744.13908893947,7500000.0,pitch-over
68.40465352031643,16.524857073296793,887.9823847742516,38.29144112853157,67.21231880703544,325616.6644054891,7500000.0,pitch-over
68.45465750449479,16.552385723327287,888.6825528942612,38.301892327400786,67.19363415961118,325489.1897220387,7500000.0,pitch-over
68.50466148867315,16.579942437163552,889.383350711876,38.31231937434924,67.17495505928069,325361.71503858827,7500000.0,pitch-over
68.5546654728515,16.607527228727005,890.0847784752012,38.322722295037984,67.15628150443095,325234.24035513785,7500000.0,pitch-over
68.60466945702984,16.63514011194557,890.78683643282,38.333101115117444,67.13761349344153,325106.7656716875,7500000.0,pitch-over
68.6546734412082,16.662781100751832,891.4895248337933,38.34345586022729,67.1189510246847,324979.2909882371,7500000.0,pitch-over
68.70467742538655,16.690450209081174,892.1928439276592,38.35378655599628,67.10029409652549,324851.8163047867,7500000.0,pitch-over
68.75468140956491,16.71814745088108,892.8967939644334,38.3640932280423,67.08164270732168,324724.3416213363,7500000.0,pitch-over
68.80468539374326,16.745872840098105,893.601375194609,38.374375901972186,67.06299685542378,324596.86693788593,7500000.0,pitch-over
68.8546893779216,16.773626390689984,894.3065878691566,38.38463460338162,67.04435653917513,324469.3922544355,7500000.0,pitch-over
68.90469336209996,16.80140811661817,895.0124322395245,38.39486935785516,67.0257217569119,324341.9175709851,7500000.0,pitch-over
68.95469734627832,16.829218031849713,895.7189085576376,38.40508019096595,67.0070925069631,324214.4428875347,7500000.0,pitch-over
69.00470133045667,16.857056150357238,896.4260170758981,38.415267128275836,66.98846878765063,324086.9682040843,7500000.0,pitch-over
69.05470531463502,16.884922486118974,897.133758047186,38.425430195335196,66.96985059728928,323959.49352063396,7500000.0,pitch-over
69.10470929881338,16.912817053122446,897.8421317248583,38.43556941768282,66.95123793418675,323832.01883718354,7500000.0,pitch-over
69.15471328299174,16.940739865357056,898.5511383627489,38.445684820845855,66.93263079664368,323704.5441537331,7500000.0,pitch-over
69.20471726717008,16.968690936817787,899.2607782151688,38.455776430339746,66.91402918295374,323577.06947028276,7500000.0,pitch-over
69.25472125134843,16.996670281508937,899.9710515369064,38.46584427166813,66.89543309140356,323449.59478683234,7500000.0,pitch-over
69.30472523552679,17.024677913437596,900.6819585832276,38.475888370322735,66.87684252027279,323322.1201033819,7500000.0,pitch-over
69.35472921970515,17.05271384661738,901.3934996098744,38.485908751783334,66.85825746783414,323194.64541993156,7500000.0,pitch-over
69.4047332038835,17.08077809506934,902.1056748730665,38.49590544151761,66.83967793235341,323067.17073648114,7500000.0,pitch-over
69.45473718806184,17.108870672819204,902.8184846295011,38.50587846498115,66.82110391208943,322939.6960530308,7500000.0,pitch-over
69.5047411722402,17.136991593897342,903.5319291363519,38.51582784761729,66.80253540529418,322812.22136958037,7500000.0,pitch-over
69.55474515641856,17.16514087234065,904.2460086512702,38.52575361485708,66.78397241021281,322684.74668612995,7500000.0,pitch-over
69.60474914059691,17.1933185221944,904.9607234323837,38.53565579211919,66.76541492508363,322557.2720026796,7500000.0,pitch-over
69.65475312477525,17.221524557506665,905.6760737382982,38.54553440480981,66.7468629481381,322429.79731922917,7500000.0,pitch-over
69.70475710895361,17.249758992331103,906.3920598280966,38.55538947832263,66.7283164776009,322302.32263577875,7500000.0,pitch-over
69.75476109313198,17.27802184072975,907.1086819613384,38.56522103803872,66.70977551168998,322174.8479523284,7500000.0,pitch-over
69.80476507731032,17.306313116769307,907.8259403980611,38.5750291093264,66.69124004861652,322047.373268878,7500000.0,pitch-over
69.85476906148867,17.334632834522054,908.5438353987789,38.584813717541294,66.672710086585,321919.8985854276,7500000.0,pitch-over
69.90477304566703,17.36298100806493,909.262367224484,38.594574888026145,66.65418562379313,321792.4239019772,7500000.0,pitch-over
69.95477702984539,17.3913576514842,909.9815361366459,38.60431264611077,66.63566665843206,321664.9492185268,7500000.0,pitch-over
70.00478101402373,17.419762778867035,910.701342397211,38.614027017112,66.6171531886862,321537.4745350764,7500000.0,pitch-over
70.05478499820208,17.448196404311805,911.4217862686039,38.62371802633358,66.59864521273337,321409.999851626,7500000.0,pitch-over
70.10478898238044,17.4766585419178,912.1428680137271,38.63338569906613,66.58014272874479,321282.52516817563,7500000.0,pitch-over
70.1547929665588,17.50514920579456,912.8645878959597,38.64303006058702,66.56164573488505,321155.0504847252,7500000.0,pitch-over
70.20479695073715,17.533668410055338,913.5869461791597,38.65265113616038,66.54315422931221,321027.5758012748,7500000.0,pitch-over
70.2548009349155,17.562216168816203,914.309943127662,38.662248951036915,66.52466821017781,320900.10111782444,7500000.0,pitch-over
70.30480491909385,17.590792496207172,915.0335790062807,38.671823530453906,66.50618767562678,320772.626434374,7500000.0,pitch-over
70.35480890327221,17.619397406353617,915.7578540803067,38.68137489963519,66.48771262379768,320645.1517509236,7500000.0,pitch-over
70.40481288745056,17.648030913395807,916.4827686155097,38.69090308379093,66.46924305282248,320517.67706747324,7500000.0,pitch-over
70.4548168716289,17.676693031474947,917.2083228781372,38.70040810811768,66.45077896082678,320390.2023840229,7500000.0,pitch-over
70.50482085580727,17.70538377474062,917.934517134916,38.70988999779831,66.43232034592968,320262.72770057246,7500000.0,pitch-over
70.55482483998563,17.734103157344276,918.6613516530504,38.71934877800183,66.41386720624389,320135.25301712204,7500000.0,pitch-over
70.60482882416397,17.76285119344946,919.3888267002233,38.728784473883465,66.39541953987577,320007.7783336716,7500000.0,pitch-over
70.65483280834232,17.791627897220664,920.1169425445971,38.73819711058446,66.3769773449253,319880.30365022126,7500000.0,pitch-over
